IC_GROUP0;IC_GROUP1;IC_GROUP2;IE_NAME;IE_CODE;IP_PROP57;IP_PROP49;IP_PROP56;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IE_PREVIEW_PICTURE;IE_DETAIL_PICTURE
CARL MARTIN SOLINGEN;Щипцы;;1D;1d;Хирургия;CARL-MARTIN SOLINGEN;Германия;Верхние резцы и клыки;" Щечки: изящные, сужающиеся к концу, 
приспособлены к анатомичесой форме зуба.
Эргономичная рукоятка: удобно 
располагается в руке, концы рукоятки не 
сжимаются.
Материал: высококачественная 
нержавеющая сталь стандарта DIN 1.4021, 
не содержит никель, вакуумной закалки, 
абсолютно устойчивая к коррозии - пригодна 
для термодезинфекции и любых методов 
стерилизации.
Тефлоновый диск: бережное отделение двух частей 
щипцов - маслоемкий, смазывает шарнир - исключает 
отложения, обеспечивает легкую проходимость - переносит 
дезинфекцию и стерилизацию, устойчив к износу.
Специальный винт: с легким коническим поворотом 
для оптимальной фиксации в резьбе, завинчивается 
пневматически - прецизионный шлиц только для 
специальных винтов.
Полировка: поверхность пассивирована методом 
электролиза - ионный способ обработки высокого глянца - 
абсолютная устойчивость к коррозии.
Рифленая рукоятка: вальцованная нетисненая 
перекрестная насечка, поэтому очень удобная структура 
краев - вальцовка следует только после тонкой обработки 
поверхности, отсюда - тончайшая нижняя структура.";rmt923884423640794803.jpg;rmt923884423640794803.jpg
CARL MARTIN SOLINGEN;Щипцы;;19;19;Хирургия;CARL-MARTIN SOLINGEN;Германия;Верхняя челюсть. Зубы мудрости;" Щечки: изящные, сужающиеся к концу, 
приспособлены к анатомичесой форме зуба.
Эргономичная рукоятка: удобно 
располагается в руке, концы рукоятки не 
сжимаются.
Материал: высококачественная 
нержавеющая сталь стандарта DIN 1.4021, 
не содержит никель, вакуумной закалки, 
абсолютно устойчивая к коррозии - пригодна 
для термодезинфекции и любых методов 
стерилизации.
Тефлоновый диск: бережное отделение двух частей 
щипцов - маслоемкий, смазывает шарнир - исключает 
отложения, обеспечивает легкую проходимость - переносит 
дезинфекцию и стерилизацию, устойчив к износу.
Специальный винт: с легким коническим поворотом 
для оптимальной фиксации в резьбе, завинчивается 
пневматически - прецизионный шлиц только для 
специальных винтов.
Полировка: поверхность пассивирована методом 
электролиза - ионный способ обработки высокого глянца - 
абсолютная устойчивость к коррозии.
Рифленая рукоятка: вальцованная нетисненая 
перекрестная насечка, поэтому очень удобная структура 
краев - вальцовка следует только после тонкой обработки 
поверхности, отсюда - тончайшая нижняя структура.";rmt19135610701627867810.jpg;rmt19135610701627867810.jpg
CARL MARTIN SOLINGEN;Щипцы;;18D;18d;Хирургия;CARL-MARTIN SOLINGEN;Германия;Верхние моляры;" Щечки: изящные, сужающиеся к концу, 
приспособлены к анатомичесой форме зуба.
Эргономичная рукоятка: удобно 
располагается в руке, концы рукоятки не 
сжимаются.
Материал: высококачественная 
нержавеющая сталь стандарта DIN 1.4021, 
не содержит никель, вакуумной закалки, 
абсолютно устойчивая к коррозии - пригодна 
для термодезинфекции и любых методов 
стерилизации.
Тефлоновый диск: бережное отделение двух частей 
щипцов - маслоемкий, смазывает шарнир - исключает 
отложения, обеспечивает легкую проходимость - переносит 
дезинфекцию и стерилизацию, устойчив к износу.
Специальный винт: с легким коническим поворотом 
для оптимальной фиксации в резьбе, завинчивается 
пневматически - прецизионный шлиц только для 
специальных винтов.
Полировка: поверхность пассивирована методом 
электролиза - ионный способ обработки высокого глянца - 
абсолютная устойчивость к коррозии.
Рифленая рукоятка: вальцованная нетисненая 
перекрестная насечка, поэтому очень удобная структура 
краев - вальцовка следует только после тонкой обработки 
поверхности, отсюда - тончайшая нижняя структура.";rmt416949547192509462.jpg;rmt416949547192509462.jpg
CARL MARTIN SOLINGEN;Щипцы;;18A;18a;Хирургия;CARL-MARTIN SOLINGEN;Германия;Верхние моляры;"Предназначены для кариозных моляров, с 
одной стороны раздвоенная 
щечка щипцов проникает 
глубоко в зону бифуркации.  Щечки: изящные, сужающиеся к концу, 
приспособлены к анатомичесой форме зуба.
Эргономичная рукоятка: удобно 
располагается в руке, концы рукоятки не 
сжимаются.
Материал: высококачественная 
нержавеющая сталь стандарта DIN 1.4021, 
не содержит никель, вакуумной закалки, 
абсолютно устойчивая к коррозии - пригодна 
для термодезинфекции и любых методов 
стерилизации.
Тефлоновый диск: бережное отделение двух частей 
щипцов - маслоемкий, смазывает шарнир - исключает 
отложения, обеспечивает легкую проходимость - переносит 
дезинфекцию и стерилизацию, устойчив к износу.
Специальный винт: с легким коническим поворотом 
для оптимальной фиксации в резьбе, завинчивается 
пневматически - прецизионный шлиц только для 
специальных винтов.
Полировка: поверхность пассивирована методом 
электролиза - ионный способ обработки высокого глянца - 
абсолютная устойчивость к коррозии.
Рифленая рукоятка: вальцованная нетисненая 
перекрестная насечка, поэтому очень удобная структура 
краев - вальцовка следует только после тонкой обработки 
поверхности, отсюда - тончайшая нижняя структура.";rmt1851444677218739374.jpg;rmt1851444677218739374.jpg
CARL MARTIN SOLINGEN;Щипцы;;18;18;Хирургия;CARL-MARTIN SOLINGEN;Германия;Верхние моляры;" Щечки: изящные, сужающиеся к концу, 
приспособлены к анатомичесой форме зуба.
Эргономичная рукоятка: удобно 
располагается в руке, концы рукоятки не 
сжимаются.
Материал: высококачественная 
нержавеющая сталь стандарта DIN 1.4021, 
не содержит никель, вакуумной закалки, 
абсолютно устойчивая к коррозии - пригодна 
для термодезинфекции и любых методов 
стерилизации.
Тефлоновый диск: бережное отделение двух частей 
щипцов - маслоемкий, смазывает шарнир - исключает 
отложения, обеспечивает легкую проходимость - переносит 
дезинфекцию и стерилизацию, устойчив к износу.
Специальный винт: с легким коническим поворотом 
для оптимальной фиксации в резьбе, завинчивается 
пневматически - прецизионный шлиц только для 
специальных винтов.
Полировка: поверхность пассивирована методом 
электролиза - ионный способ обработки высокого глянца - 
абсолютная устойчивость к коррозии.
Рифленая рукоятка: вальцованная нетисненая 
перекрестная насечка, поэтому очень удобная структура 
краев - вальцовка следует только после тонкой обработки 
поверхности, отсюда - тончайшая нижняя структура.";rmt1509265629248288990.jpg;rmt1509265629248288990.jpg
CARL MARTIN SOLINGEN;Щипцы;;17D;17d;Хирургия;CARL-MARTIN SOLINGEN;Германия;Верхние моляры;" Щечки: изящные, сужающиеся к концу, 
приспособлены к анатомичесой форме зуба.
Эргономичная рукоятка: удобно 
располагается в руке, концы рукоятки не 
сжимаются.
Материал: высококачественная 
нержавеющая сталь стандарта DIN 1.4021, 
не содержит никель, вакуумной закалки, 
абсолютно устойчивая к коррозии - пригодна 
для термодезинфекции и любых методов 
стерилизации.
Тефлоновый диск: бережное отделение двух частей 
щипцов - маслоемкий, смазывает шарнир - исключает 
отложения, обеспечивает легкую проходимость - переносит 
дезинфекцию и стерилизацию, устойчив к износу.
Специальный винт: с легким коническим поворотом 
для оптимальной фиксации в резьбе, завинчивается 
пневматически - прецизионный шлиц только для 
специальных винтов.
Полировка: поверхность пассивирована методом 
электролиза - ионный способ обработки высокого глянца - 
абсолютная устойчивость к коррозии.
Рифленая рукоятка: вальцованная нетисненая 
перекрестная насечка, поэтому очень удобная структура 
краев - вальцовка следует только после тонкой обработки 
поверхности, отсюда - тончайшая нижняя структура.";rmt1151425324315727291.jpg;rmt1151425324315727291.jpg
CARL MARTIN SOLINGEN;Щипцы;;17;17;Хирургия;CARL-MARTIN SOLINGEN;Германия;Верхние моляры;" Щечки: изящные, сужающиеся к концу, 
приспособлены к анатомичесой форме зуба.
Эргономичная рукоятка: удобно 
располагается в руке, концы рукоятки не 
сжимаются.
Материал: высококачественная 
нержавеющая сталь стандарта DIN 1.4021, 
не содержит никель, вакуумной закалки, 
абсолютно устойчивая к коррозии - пригодна 
для термодезинфекции и любых методов 
стерилизации.
Тефлоновый диск: бережное отделение двух частей 
щипцов - маслоемкий, смазывает шарнир - исключает 
отложения, обеспечивает легкую проходимость - переносит 
дезинфекцию и стерилизацию, устойчив к износу.
Специальный винт: с легким коническим поворотом 
для оптимальной фиксации в резьбе, завинчивается 
пневматически - прецизионный шлиц только для 
специальных винтов.
Полировка: поверхность пассивирована методом 
электролиза - ионный способ обработки высокого глянца - 
абсолютная устойчивость к коррозии.
Рифленая рукоятка: вальцованная нетисненая 
перекрестная насечка, поэтому очень удобная структура 
краев - вальцовка следует только после тонкой обработки 
поверхности, отсюда - тончайшая нижняя структура.";rmt18438209081788926322.jpg;rmt18438209081788926322.jpg
CARL MARTIN SOLINGEN;Щипцы;;153;153;Хирургия;CARL-MARTIN SOLINGEN;Германия;Корни верхних зубов;" Щечки: изящные, сужающиеся к концу, 
приспособлены к анатомичесой форме зуба.
Эргономичная рукоятка: удобно 
располагается в руке, концы рукоятки не 
сжимаются.
Материал: высококачественная 
нержавеющая сталь стандарта DIN 1.4021, 
не содержит никель, вакуумной закалки, 
абсолютно устойчивая к коррозии - пригодна 
для термодезинфекции и любых методов 
стерилизации.
Тефлоновый диск: бережное отделение двух частей 
щипцов - маслоемкий, смазывает шарнир - исключает 
отложения, обеспечивает легкую проходимость - переносит 
дезинфекцию и стерилизацию, устойчив к износу.
Специальный винт: с легким коническим поворотом 
для оптимальной фиксации в резьбе, завинчивается 
пневматически - прецизионный шлиц только для 
специальных винтов.
Полировка: поверхность пассивирована методом 
электролиза - ионный способ обработки высокого глянца - 
абсолютная устойчивость к коррозии.
Рифленая рукоятка: вальцованная нетисненая 
перекрестная насечка, поэтому очень удобная структура 
краев - вальцовка следует только после тонкой обработки 
поверхности, отсюда - тончайшая нижняя структура.";rmt935146251565161038.jpg;rmt935146251565161038.jpg
CARL MARTIN SOLINGEN;Щипцы;;152;152;Хирургия;CARL-MARTIN SOLINGEN;Германия;Остатки корней верхних зубов;" Щечки: изящные, сужающиеся к концу, 
приспособлены к анатомичесой форме зуба.
Эргономичная рукоятка: удобно 
располагается в руке, концы рукоятки не 
сжимаются.
Материал: высококачественная 
нержавеющая сталь стандарта DIN 1.4021, 
не содержит никель, вакуумной закалки, 
абсолютно устойчивая к коррозии - пригодна 
для термодезинфекции и любых методов 
стерилизации.
Тефлоновый диск: бережное отделение двух частей 
щипцов - маслоемкий, смазывает шарнир - исключает 
отложения, обеспечивает легкую проходимость - переносит 
дезинфекцию и стерилизацию, устойчив к износу.
Специальный винт: с легким коническим поворотом 
для оптимальной фиксации в резьбе, завинчивается 
пневматически - прецизионный шлиц только для 
специальных винтов.
Полировка: поверхность пассивирована методом 
электролиза - ионный способ обработки высокого глянца - 
абсолютная устойчивость к коррозии.
Рифленая рукоятка: вальцованная нетисненая 
перекрестная насечка, поэтому очень удобная структура 
краев - вальцовка следует только после тонкой обработки 
поверхности, отсюда - тончайшая нижняя структура.";rmt719508902928218737.jpg;rmt719508902928218737.jpg
CARL MARTIN SOLINGEN;Щипцы;;151 1/2D;151-1-2d;Хирургия;CARL-MARTIN SOLINGEN;Германия;Остатки корней верхних зубов;" Щечки: изящные, сужающиеся к концу, 
приспособлены к анатомичесой форме зуба.
Эргономичная рукоятка: удобно 
располагается в руке, концы рукоятки не 
сжимаются.
Материал: высококачественная 
нержавеющая сталь стандарта DIN 1.4021, 
не содержит никель, вакуумной закалки, 
абсолютно устойчивая к коррозии - пригодна 
для термодезинфекции и любых методов 
стерилизации.
Тефлоновый диск: бережное отделение двух частей 
щипцов - маслоемкий, смазывает шарнир - исключает 
отложения, обеспечивает легкую проходимость - переносит 
дезинфекцию и стерилизацию, устойчив к износу.
Специальный винт: с легким коническим поворотом 
для оптимальной фиксации в резьбе, завинчивается 
пневматически - прецизионный шлиц только для 
специальных винтов.
Полировка: поверхность пассивирована методом 
электролиза - ионный способ обработки высокого глянца - 
абсолютная устойчивость к коррозии.
Рифленая рукоятка: вальцованная нетисненая 
перекрестная насечка, поэтому очень удобная структура 
краев - вальцовка следует только после тонкой обработки 
поверхности, отсюда - тончайшая нижняя структура.";rmt7792067461711936747.jpg;rmt7792067461711936747.jpg
CARL MARTIN SOLINGEN;Щипцы;;151 1/2;151-1-2;Хирургия;CARL-MARTIN SOLINGEN;Германия;Остатки корней верхних зубов;" Щечки: изящные, сужающиеся к концу, 
приспособлены к анатомичесой форме зуба.
Эргономичная рукоятка: удобно 
располагается в руке, концы рукоятки не 
сжимаются.
Материал: высококачественная 
нержавеющая сталь стандарта DIN 1.4021, 
не содержит никель, вакуумной закалки, 
абсолютно устойчивая к коррозии - пригодна 
для термодезинфекции и любых методов 
стерилизации.
Тефлоновый диск: бережное отделение двух частей 
щипцов - маслоемкий, смазывает шарнир - исключает 
отложения, обеспечивает легкую проходимость - переносит 
дезинфекцию и стерилизацию, устойчив к износу.
Специальный винт: с легким коническим поворотом 
для оптимальной фиксации в резьбе, завинчивается 
пневматически - прецизионный шлиц только для 
специальных винтов.
Полировка: поверхность пассивирована методом 
электролиза - ионный способ обработки высокого глянца - 
абсолютная устойчивость к коррозии.
Рифленая рукоятка: вальцованная нетисненая 
перекрестная насечка, поэтому очень удобная структура 
краев - вальцовка следует только после тонкой обработки 
поверхности, отсюда - тончайшая нижняя структура.";rmt11310475991841487451.jpg;rmt11310475991841487451.jpg
CARL MARTIN SOLINGEN;Щипцы;;130;130;Хирургия;CARL-MARTIN SOLINGEN;Германия;Верхняя челюсть. Зубы мудрости;" Щечки: изящные, сужающиеся к концу, 
приспособлены к анатомичесой форме зуба.
Эргономичная рукоятка: удобно 
располагается в руке, концы рукоятки не 
сжимаются.
Материал: высококачественная 
нержавеющая сталь стандарта DIN 1.4021, 
не содержит никель, вакуумной закалки, 
абсолютно устойчивая к коррозии - пригодна 
для термодезинфекции и любых методов 
стерилизации.
Тефлоновый диск: бережное отделение двух частей 
щипцов - маслоемкий, смазывает шарнир - исключает 
отложения, обеспечивает легкую проходимость - переносит 
дезинфекцию и стерилизацию, устойчив к износу.
Специальный винт: с легким коническим поворотом 
для оптимальной фиксации в резьбе, завинчивается 
пневматически - прецизионный шлиц только для 
специальных винтов.
Полировка: поверхность пассивирована методом 
электролиза - ионный способ обработки высокого глянца - 
абсолютная устойчивость к коррозии.
Рифленая рукоятка: вальцованная нетисненая 
перекрестная насечка, поэтому очень удобная структура 
краев - вальцовка следует только после тонкой обработки 
поверхности, отсюда - тончайшая нижняя структура.";rmt648508673191723786.jpg;rmt648508673191723786.jpg
CARL MARTIN SOLINGEN;Щипцы;;1207ATC;1207atc;Хирургия;CARL-MARTIN SOLINGEN;Германия;Остатки корней верхних зубов;" Щечки: изящные, сужающиеся к концу, 
приспособлены к анатомичесой форме зуба.
Эргономичная рукоятка: удобно 
располагается в руке, концы рукоятки не 
сжимаются.
Материал: высококачественная 
нержавеющая сталь стандарта DIN 1.4021, 
не содержит никель, вакуумной закалки, 
абсолютно устойчивая к коррозии - пригодна 
для термодезинфекции и любых методов 
стерилизации.
Тефлоновый диск: бережное отделение двух частей 
щипцов - маслоемкий, смазывает шарнир - исключает 
отложения, обеспечивает легкую проходимость - переносит 
дезинфекцию и стерилизацию, устойчив к износу.
Специальный винт: с легким коническим поворотом 
для оптимальной фиксации в резьбе, завинчивается 
пневматически - прецизионный шлиц только для 
специальных винтов.
Полировка: поверхность пассивирована методом 
электролиза - ионный способ обработки высокого глянца - 
абсолютная устойчивость к коррозии.
Рифленая рукоятка: вальцованная нетисненая 
перекрестная насечка, поэтому очень удобная структура 
краев - вальцовка следует только после тонкой обработки 
поверхности, отсюда - тончайшая нижняя структура.";rmt45098859419449150.jpg;rmt45098859419449150.jpg
CARL MARTIN SOLINGEN;Щипцы;;LS1 Щипцы экстракционные;ls1-щипцы-экстракционные;Хирургия;CARL-MARTIN SOLINGEN;Германия;Для работы с верхней челюстью, передними зубами;"Описание: Легкие модели - около 30% сокращения веса за счет специальных выемок на внутренней поверхности рукоятки. Haftprofil - фрикционный
 профиль щечек";rmt3559800041137925786.jpg;rmt3559800041137925786.jpg
CARL MARTIN SOLINGEN;Щипцы;;1;1;Хирургия;CARL-MARTIN SOLINGEN;Германия;;Верхние резцы и клыки;rmt10408181731083213347.jpg;rmt10408181731083213347.jpg
CARL MARTIN SOLINGEN;Щипцы;;1 1/2;1-1-2;Хирургия;CARL-MARTIN SOLINGEN;Германия;;;rmt1806532659186614438.png;rmt1806532659186614438.png
CARL MARTIN SOLINGEN;Щипцы для кламмеров;;1302;1302;Ортодонтия, Ортопедия;CARL-MARTIN SOLINGEN;Германия;Щипцы;15,5см, max. 0,7мм hart, макс. 0,7мм жесткие,Schneiden/с нарезкой max. 1,0мм hart макс. 1,0мм жесткие max. 1,3 x 0,65мм hart макс. 1,3 x 0,65мм жесткие;;
CARL MARTIN SOLINGEN;Щипцы для кламмеров;;1301;1301;Ортодонтия, Ортопедия;CARL-MARTIN SOLINGEN;Германия;Щипцы универсальные;15см, Schneiden/нарезка max. 0,7мм hart макс. 0,7мм жесткие;rmt1768048636985355581.jpg;rmt1768048636985355581.jpg
CARL MARTIN SOLINGEN;Щипцы для кламмеров;;1300;1300;Ортодонтия, Ортопедия;CARL-MARTIN SOLINGEN;Германия;Щипцы;15см, Biegen/сгибание max. 0,9мм hart макс. 0,9мм жесткие;;
CARL MARTIN SOLINGEN;Щипцы для контурирования;;1324;1324;Ортодонтия, Ортопедия;CARL-MARTIN SOLINGEN;Германия;Щипцы;рифленые;;
CARL MARTIN SOLINGEN;Щипцы для контурирования;;1320;1320;Ортодонтия, Ортопедия;CARL-MARTIN SOLINGEN;Германия;Щипцы;14см;;
CARL MARTIN SOLINGEN;Щипцы для контурирования;;1311;1311;Ортодонтия, Ортопедия;CARL-MARTIN SOLINGEN;Германия;Щипцы;12,5см;;
CARL MARTIN SOLINGEN;Щипцы для матрицы;;1274;1274;Терапия;CARL-MARTIN SOLINGEN;Германия;Щипцы;;;
CARL MARTIN SOLINGEN;Щипцы ортодонтические;;1239;1239;Ортодонтия;CARL-MARTIN SOLINGEN;Германия;Щипцы для сгибания кламмеров;14см, 0,7мм max./макс.,1,0мм hart/жесткие;rmt312897523489520073.jpg;rmt312897523489520073.jpg
CARL MARTIN SOLINGEN;Щипцы ортодонтические;;1238;1238;Ортодонтия;CARL-MARTIN SOLINGEN;Германия;Щипцы для сгибания кламмеров;"13см, max. 0,7мм hart
макс. 0,7мм жесткие. Треловидные с изгибом";rmt323526315804101939.jpg;rmt323526315804101939.jpg
CARL MARTIN SOLINGEN;Щипцы ортодонтические;;1237;1237;Ортодонтия;CARL-MARTIN SOLINGEN;Германия;Щипцы для сгибания кламмеров;"13см, max. 0,7мм hart
макс. 0,7мм жесткие. Треловидные Щипцы";;
CARL MARTIN SOLINGEN;Щипцы ортодонтические;;1234;1234;Ортодонтия;CARL-MARTIN SOLINGEN;Германия;Щипцы для сгибания кламмеров;;rmt1640752685525797455.jpg;rmt1640752685525797455.jpg
CARL MARTIN SOLINGEN;Щипцы ортодонтические;;1233;1233;Ортодонтия;CARL-MARTIN SOLINGEN;Германия;Щипцы для сгибания кламмеров;"14см, max./макс.
1,5 x 0,75мм. Треловидные Щипцы";;
CARL MARTIN SOLINGEN;Щипцы плоские;;1326 1/2;1326-1-2;Ортодонтия, Ортопедия;CARL-MARTIN SOLINGEN;Германия;Щипцы ортодонтические;14см;rmt738224524297073786.jpg;rmt738224524297073786.jpg
CARL MARTIN SOLINGEN;Щипцы плоские;;1326;1326;Ортодонтия, Ортопедия;CARL-MARTIN SOLINGEN;Германия;Щипцы;13см;;
CARL MARTIN SOLINGEN;Щипцы плоские;;1325 1/2;1325-1-2;Ортодонтия, Ортопедия;CARL-MARTIN SOLINGEN;Германия;Щипцы с плоскими и округлыми щечками;14см, рифленные;rmt17019571641680065123.jpg;rmt17019571641680065123.jpg
CARL MARTIN SOLINGEN;Щипцы плоские;;1325;1325;Ортодонтия, Ортопедия;CARL-MARTIN SOLINGEN;Германия;Щипцы с плоскими и округлыми щечками;13см, рифленные;rmt163640959336238414.jpg;rmt163640959336238414.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1016/9-10 Darby-Perry;1016-9-10-darby-perry;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;rmt130855088900978306.jpg;rmt130855088900978306.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;LS1020/131-132 LiquidSteel;ls1020-131-132-liquidsteel;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;rmt1439527058810476077.jpg;rmt1439527058810476077.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;LS1020/129-130 LiquidSteel;ls1020-129-130-liquidsteel;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;rmt313817595344524185.jpg;rmt313817595344524185.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;LS1020/127-128LS LiquidSteel;ls1020-127-128ls-liquidsteel;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;rmt20416225731739724473.jpg;rmt20416225731739724473.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;LS1020/125-126LS LiquidSteel;ls1020-125-126ls-liquidsteel;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;rmt111496730752892371.jpg;rmt111496730752892371.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1030/133-134;1030-133-134;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;rmt15678966651370121206.jpg;rmt15678966651370121206.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1030/129-130;1030-129-130;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;1030_129.jpg;1030_129.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1030/127-128;1030-127-128;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;1030_127.jpg;1030_127.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1030/11-12;1030-11-12;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;1030_11.jpg;1030_11.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1021;1021;Терапия;CARL-MARTIN SOLINGEN;Германия;"Консервативная терапия. Пульпэкстрактор, очень 
тонкий";"Хром/ванадиумная сталь.
Прецизионная шлифовка. Острые края. Высокая жесткость. ";~nophoto_2_2_97.png;~nophoto_2_2_97.png
CARL MARTIN SOLINGEN;Экскаваторы;;1020/153-154;1020-153-154;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;1020_153154.jpg;1020_153154.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1020/133-134;1020-133-134;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;1020_133134.jpg;1020_133134.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1020/131-132;1020-131-132;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;rmt20451630881589888606.jpg;rmt20451630881589888606.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1020/129-130;1020-129-130;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;rmt10321532331996124471.jpg;rmt10321532331996124471.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1020/127-128;1020-127-128;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;1020_127.jpg;1020_127.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1020/125-126;1020-125-126;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;1020_125.jpg;1020_125.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1019/21-22 Darby-Perry;1019-21-22-darby-perry;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;1019_2122.jpg;1019_2122.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1019/19-20 Darby-Perry;1019-19-20-darby-perry;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;1019_1920.jpg;1019_1920.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1019/13-14 Darby-Perry;1019-13-14-darby-perry;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;1019_1314.jpg;1019_1314.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1018/3;1018-3;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;"Хром/ванадиумная сталь.
Прецизионная шлифовка. Острые края. Высокая жесткость. ";rmt1634610055454679157.jpg;rmt1634610055454679157.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1018/2;1018-2;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;"Хром/ванадиумная сталь.
Прецизионная шлифовка. Острые края. Высокая жесткость. ";rmt11580908241342793742.jpg;rmt11580908241342793742.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1018/1;1018-1;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;"Хром/ванадиумная сталь.
Прецизионная шлифовка. Острые края. Высокая жесткость. ";rmt1652269251683336687.jpg;rmt1652269251683336687.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1016/7-8 Darby-Perry;1016-7-8-darby-perry;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;rmt3049906311868845216.jpg;rmt3049906311868845216.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1016/5-6 Darby-Perry;1016-5-6-darby-perry;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;rmt16067088651976715922.jpg;rmt16067088651976715922.jpg
CARL MARTIN SOLINGEN;Экскаваторы;;1016/3-4 Darby-Perry;1016-3-4-darby-perry;Терапия;CARL-MARTIN SOLINGEN;Германия;Консервативная терапия;;rmt21426070021522652723.jpg;rmt21426070021522652723.jpg
CARL MARTIN SOLINGEN;Элеваторы;;LS1032;ls1032;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор;;rmt5007282331884248023.png;rmt5007282331884248023.png
CARL MARTIN SOLINGEN;Элеваторы;;9588;9588;Хирургия;CARL-MARTIN SOLINGEN;Германия;Набор люксиционных инструментов;588/1, 2, 3, 4 + 993;rmt1326336411115636967.jpg;rmt1326336411115636967.jpg
CARL MARTIN SOLINGEN;Элеваторы;;LS592A/4.5;ls592a-4-5;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор изогнутый LiquidSteel FusionEx Luxator, 4,5 мм;;rmt20468032942059540872.jpg;rmt20468032942059540872.jpg
CARL MARTIN SOLINGEN;Элеваторы;;LS592A/3.5;ls592a-3-5;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор изогнутый LiquidSteel FusionEx Luxator, 3,5 мм;;rmt14693596191976490392.jpg;rmt14693596191976490392.jpg
CARL MARTIN SOLINGEN;Элеваторы;;LS592A/2.5;ls592a-2-5;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор изогнутый LiquidSteel FusionEx Luxator, 2,5 мм;;rmt4441687991387108979.jpg;rmt4441687991387108979.jpg
CARL MARTIN SOLINGEN;Элеваторы;;LS592/4.5;ls592-4-5;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор прямой LiquidSteel FusionEx Luxator, 4,5 мм;;rmt19217717231620776020.jpg;rmt19217717231620776020.jpg
CARL MARTIN SOLINGEN;Элеваторы;;LS592/3.5;ls592-3-5;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор прямой LiquidSteel FusionEx Luxator, 3,5 мм;;rmt10358184681003996056.jpg;rmt10358184681003996056.jpg
CARL MARTIN SOLINGEN;Элеваторы;;LS592/2.5;ls592-2-5;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор прямой LiquidSteel FusionEx Luxator, 2,5 мм;;rmt1104936830428739208.jpg;rmt1104936830428739208.jpg
